,Id,Review,Components,Delivery and Customer Support,Design and Aesthetics,Dimensions,Features,Functionality,Installation,Material,Price,Quality,Usability,Polarity,Words_in_Numbers
5177,5177,"Works well to water my very delicate plants and flowers.Sucks as a ""pressure"" nozzle!The sprayer on my kitchen sink has more pressure than this piece of garbage.",0,0,0,0,0,1,0,0,0,0,0,1,"[8790, 8628, 7944, 8566, 4851, 8432, 1982, 5551, 278, 409, 3, 7234, 5118, 4851, 4120, 6920, 3478, 4788, 5737, 7786, 7856, 5491, 5083]"
5178,5178,Love this clamp. Great quality,0,0,0,0,0,0,0,0,0,1,0,1,"[4422, 7856, 3315, 5930]"
5179,5179,"This was great to get everything you needed to rescreen in one kit. I had to replace the screen on 2 window screens that measured 44""x64"".Having never done this before, I found it was very easy to do. It came with easy to read directions and the tool supplied did a great job. The screens look great and it was easier than trying to get them in my car to take to the hardware store and them do it plus so much cheaper. I even have plenty of material left to do at least several more of the same size.",0,0,1,0,0,0,0,0,0,0,1,1,"[7856, 8541, 3315, 7944, 3207, 2600, 8870, 4908, 7944, 6280, 3773, 5122, 3706, 3409, 7944, 6241, 7801, 6606, 5118, 8714, 6611, 7796, 4590, 4942, 2265, 7856, 3706, 3055, 3996, 8541, 8432, 2407, 7944, 3996, 1045, 8739, 2407, 7944, 6020, 2147, 278, 7801, 7978, 7575, 2115, 3, 3315, 7801, 6611, 4392, 3315, 278, 3996, 8541, 2401, 7786, 8111, 7944, 3207, 7809, 3773, 4851, 1091, 7944, 7674, 7944, 7801, 3468, 7402, 278, 7809, 2245, 3996, 5599, 7062, 4833, 3706, 2588, 3488, 5576, 5083, 4565, 4254, 7944, 2245, 448, 4244, 6752, 4788, 5083, 7801, 6531]"
5180,5180,"This cushion is soft, comfortable, and matches perfectly with our other cushions.",0,0,0,0,0,0,0,1,0,0,1,1,"[7856, 1820, 3981, 278, 4562, 5417, 8739, 5201, 5197]"
5181,5181,Nails did not jam and come well packaged,0,1,0,0,0,1,0,0,0,0,0,1,"[4867, 2115, 4994, 4022, 278, 1425, 8628, 5257]"
5182,5182,My only purchase was the nails.  They worked fine,0,0,0,0,0,1,0,0,0,0,0,1,"[4851, 5130, 5892, 8541, 7801, 7831, 8780, 2860]"
5183,5183,No instructions defining the adjustments. Very difficult to set up.,0,0,0,0,0,0,1,0,0,0,0,0,"[4972, 3900, 1955, 7801, 8432, 2128, 7944, 6744]"
5184,5184,almost bought a replacement screen door at 199.99$ then I saw this kit. It took an 1 hour to replace the screen and insert the spline.. perfect fit ! great kit at a great price,0,0,0,1,0,0,0,0,1,0,0,1,"[229, 827, 3, 6244, 6606, 2269, 448, 7816, 3706, 6560, 7856, 3996, 7977, 271, 3657, 7944, 6241, 7801, 6606, 278, 3863, 7801, 5414, 2894, 3315, 4119, 448, 3, 3315, 5752]"
5185,5185,"I'm not sure about the durability but I can tell you the design and the ease of use of this product is amazing I can't believe that I've been using a different kind of crimper for years and this existed ,this little feller can get in some hard spot and its one hand use once you get the learning curve down Pat is awesome",0,0,1,0,0,0,0,0,0,0,1,1,"[4994, 7589, 8, 7801, 2373, 994, 3706, 1059, 7739, 8870, 7801, 2043, 278, 7801, 2399, 5083, 8330, 5083, 7856, 5790, 3981, 250, 3706, 659, 7796, 639, 8351, 3, 2126, 4113, 5083, 1764, 3024, 8859, 278, 7856, 2652, 4349, 2811, 1059, 3207, 3773, 7105, 3464, 7224, 278, 4003, 5122, 3429, 8330, 5121, 8870, 3207, 7801, 4242, 1816, 2288, 5335, 3981, 506]"
5186,5186,"This was super easy to install using the velcro strips, though it is nice that they included tacks if necessary. The velcro is firm, and the magnets keep a tight close. Even the dog is able to use it without difficulty. It feels like a quality product.",0,0,0,0,0,0,1,0,0,1,1,1,"[7856, 8541, 7567, 2407, 7944, 3878, 8351, 7801, 8407, 7861, 3996, 3981, 4954, 7796, 7831, 3787, 7664, 3723, 7801, 8407, 3981, 278, 7801, 4471, 4087, 3, 7901, 2588, 7801, 2254, 3981, 6, 7944, 8330, 3996, 8741, 3996, 2805, 4303, 3, 5930]"
5187,5187,"After weeks of searching for replacement cushions, we were excited to find these by Allen & Roth.  Which I thought was Lowe's high end. They were 6 inch deep seated.  Our furniture is very high end and I didn't want to throw it away & our old cushions were 29 years old.  After one time of sitting on these new ones they were flat.  Not at all good support foam used in making.  Now I'm planning to throw these away or attempt to return them.",0,0,0,0,0,0,0,0,0,1,0,0,"[159, 8613, 5083, 6641, 3024, 6244, 8587, 8639, 2637, 7944, 2856, 7828, 1013, 214, 8663, 3706, 7862, 8541, 3562, 7831, 8639, 3781, 1932, 5201, 3131, 3981, 8432, 3562, 2502, 278, 3706, 8522, 7944, 7882, 3996, 504, 5201, 5109, 1822, 8639, 8859, 159, 5122, 7918, 5083, 6931, 5118, 7828, 4943, 5123, 7831, 8639, 4994, 448, 213, 3265, 7582, 2998, 8334, 3773, 5015, 5543, 7944, 7882, 7828, 504, 5167, 462, 7944, 6357]"
5188,5188,Small but mighty and for a small place it's perfect. I had one larger but had to leave it behind when moved. Always using a vise.,0,0,0,1,0,0,0,0,0,0,0,1,"[7017, 994, 4663, 278, 3024, 3, 7017, 5530, 3706, 3409, 5122, 4191, 994, 3409, 7944, 4246, 3996, 654, 8655, 245, 8351, 3]"
5189,5189,"works as expected, had it about a month with no issues watering grass and plants in pots. easy to use.See more",0,0,0,0,0,1,0,0,0,0,1,1,"[8790, 409, 3409, 3996, 8, 3, 4780, 8739, 4972, 3993, 8569, 3302, 278, 5551, 3773, 2407, 7944, 4788]"
5190,5190,Sturdy yet comfortable.  Love the color and pattern.  Nice quality.  I would buy another again.,0,0,1,0,0,0,0,0,0,1,1,1,"[7489, 8864, 4422, 7801, 1411, 278, 4954, 3706, 8813, 1005, 297]"
5191,5191,"Excellent camera - easy to install and set up, great images/video.  Very pleased with this purchase.",0,0,0,0,0,0,1,0,0,0,0,1,"[2623, 1046, 2407, 7944, 3878, 278, 6744, 3315, 8432, 5571, 8739, 7856]"
5192,5192,Highly recommend bostitch nails for both manual and pneumatic flooring nail guns.  They seem to very reliable in creating a strong floor.  Easy to use.,0,0,0,0,0,0,0,0,0,1,1,1,"[3567, 6078, 812, 4867, 3024, 814, 4522, 278, 5604, 2966, 4859, 7831, 6675, 7944, 8432, 6175, 3773, 1753, 3, 7459, 2407, 7944]"
5193,5193,Did the job. Especially like because of the ability to get into a tight space.,0,0,0,0,0,1,0,0,0,0,0,1,"[2115, 7801, 2571, 4303, 626, 5083, 7801, 4, 7944, 3207, 3946, 3, 7901]"
5194,5194,It was easy to mount it works really good my first servalance camera the only thing is it doesn't work as good at night,0,0,0,0,0,1,1,0,0,0,0,0,"[3996, 8541, 2407, 7944, 4811, 3996, 8790, 6032, 3265, 4851, 2888, 6733, 1046, 7801, 5130, 7844, 3981, 3996, 8776, 409, 3265, 448, 4961]"
5195,5195,I really like how deep they are. They look great and fit the chairs well. And oh so comfy.,0,0,1,1,0,0,0,0,0,0,1,1,"[3706, 6032, 4303, 3670, 1932, 7831, 7831, 4392, 3315, 278, 2894, 7801, 1179, 278, 5100, 7062]"
5196,5196,The screen was easy to put together. It only took me 20 min from start to finish. I used a butter knife to put the spline in real tight and a small hacksaw to cut the frame.,0,0,0,0,0,0,1,0,0,0,0,1,"[7801, 6606, 8541, 2407, 7944, 5907, 3996, 5130, 7977, 4583, 4676, 3097, 7328, 7944, 3706, 8334, 3, 1000, 4130, 7944, 5907, 7801, 7209, 3773, 6026, 7901, 278, 3, 7017, 3407, 7944, 1836, 7801]"
5197,5197,Just purchased and already there is water spraying off to the side instead of straight.,0,0,0,0,0,1,0,0,0,0,0,0,"[4081, 5893, 278, 234, 7819, 3981, 8566, 7237, 5085, 7944, 7801, 6879, 3894, 5083]"
5198,5198,"Superior to the non-leverage crimpers that take two gorilla hands to get closure. The handle spread is pretty wide, my XL hand can cover it, but not by too much. The handy led light indicator that you have a full crimp is also helpful.",0,0,1,0,1,0,0,0,0,0,0,1,"[7569, 7944, 7801, 1765, 7796, 7674, 8151, 3273, 3444, 7944, 3207, 7801, 3440, 7239, 3981, 5743, 4851, 8845, 3429, 1059, 1702, 994, 4994, 1013, 7976, 7801, 3446, 4251, 4292, 3820, 7796, 8870, 3488, 3, 3113, 1762, 3981, 236]"
5199,5199,Amazing options for controlling the water spread!,0,0,0,0,1,0,0,0,0,0,0,1,"[250, 5164, 3024, 1612, 7801, 8566]"
5200,5200,"Love it! The color matches perfectly and the height fits the wicker chair very well. Also, very comfortable.",0,0,1,1,0,0,0,0,0,0,1,1,"[4422, 7801, 1411, 4562, 5417, 278, 7801, 3528, 2895, 7801, 8683, 1178, 8432, 8432]"
5201,5201,"Great to use when the plants or grass, need a little extra water to stay healthy! Easy to screw hose to, set, turn Water on And wait until your area has soaked. Lift and easy to move at any time. The bright color let's you see it from anywhere. It's plastic bring inside when it gets cold.See more",0,0,0,0,0,0,1,0,0,0,1,1,"[3315, 7944, 8330, 8655, 7801, 5551, 5167, 4906, 3, 4349, 2703, 8566, 7944, 7344, 2407, 7944, 6613, 3650, 8131, 8566, 5118, 278, 8498, 8277, 8874, 377, 3478, 4290, 278, 2407, 7944, 4818, 448, 313, 7801, 893, 1411, 8870, 6665, 3996, 3097, 5553, 901, 3868, 8655, 3996, 3208, 4788]"
5202,5202,"Created high tension to hold bowed boards together flat, in order to glue and screw tight against each other",0,0,0,0,0,1,0,0,0,0,0,1,"[1751, 3562, 7760, 7944, 3600, 840, 775, 7950, 3773, 5173, 7944, 3244, 278, 6613, 7901, 164, 2391, 5197]"
5203,5203,"I don't have high water pressure, but the jet spray on this nozzle is super strong! Of the three or four more expensive sprayers I've had, this one is by far the best. Maybe it's the adjuster on the back. Get one!",0,0,0,0,0,1,0,0,0,0,0,1,"[3706, 3488, 3562, 8566, 994, 7801, 4039, 7231, 5118, 7856, 5022, 3981, 7567, 5083, 7801, 7870, 5167, 3060, 4788, 2674, 7235, 7856, 5122, 3981, 1013, 2762, 7801, 4579, 7801, 117, 5118, 7801, 3207]"
5204,5204,It does not get very narrow. Still find myself watering the house and the cars. Would approximate the narrowest width to be 15ft. If you have a garden or narrow side yards this does not work very well.,0,0,0,0,0,1,0,0,0,0,0,0,"[3996, 2250, 4994, 3207, 8432, 7380, 2856, 4853, 8569, 7801, 3659, 278, 7801, 8813, 358, 7801, 4878, 8689, 7944, 605, 3723, 8870, 3488, 3, 3164, 5167, 4876, 6879, 8851, 7856, 2250, 4994, 8776, 8432]"
5205,5205,"Twice they sent me Two boxes of Zinc-Plated Nails If I had not known the difference and used the Nails they sent I would have failed a building inspection and cost dearly in time, effort, and money in ruined connectors be aware of the product that you are purchasing and using on your building projects. Zinc nails will turn to rust in one year in the environment i am installing them in.",0,0,0,0,0,0,0,1,0,0,0,0,"[8145, 7831, 6716, 4583, 8151, 847, 5083, 4867, 3723, 3706, 3409, 4994, 4145, 7801, 2124, 278, 8334, 7801, 4867, 7831, 6716, 3706, 8813, 3488, 2737, 3, 947, 3874, 278, 1665, 1900, 3773, 278, 4768, 3773, 6491, 1549, 605, 502, 5083, 7801, 5790, 7796, 8870, 376, 5896, 278, 8351, 5118, 8874, 947, 8889, 4867, 8703, 8131, 7944, 6502, 3773, 5122, 8857, 3773, 7801, 2547, 3706, 246, 3886, 7809]"
5206,5206,"The cushions fit well and look good. I have a complaint though - when I ordered these cushions, I read in the Questions section someone asking how many chairs these cushions will fit. I had the same question because the description is confusing. I needed two sets of cushions to fit two chairs. The Answer from Jim at Wayfair stated there were two sets of cushions to fit two chairs. When I got the delivery, there was only one set of cushions. Now I need another set. Please respond to this comment.",0,0,1,1,0,0,0,0,0,1,0,1,"[7801, 1822, 2894, 8628, 278, 4392, 3706, 3488, 3, 1474, 7861, 8655, 3706, 5174, 7828, 3706, 6020, 3773, 7801, 5939, 6655, 7108, 415, 3670, 4532, 1179, 7828, 1822, 8703, 3706, 3409, 7801, 6531, 5938, 626, 7801, 2035, 3981, 3706, 4908, 8151, 6745, 5083, 1822, 7944, 2894, 8151, 7801, 299, 3097, 4046, 448, 8584, 7335, 7819, 8639, 8151, 6745, 5083, 1822, 7944, 2894, 8151, 8655, 3706, 3274, 7801, 7819, 8541, 5130, 5122, 6744, 5083, 5015, 3706, 4906, 297, 5570, 6318, 7944, 7856]"
5207,5207,arrived quickly as promised.  Decent nail,0,1,0,0,0,0,0,0,0,0,0,1,"[400, 5944, 409, 1909, 4859]"
5208,5208,Product works great,0,0,0,0,0,1,0,0,0,0,0,1,"[5790, 8790, 3315]"
5209,5209,Easy to install and sturdy as well,0,0,0,0,0,0,1,0,0,1,0,1,"[2407, 7944, 3878, 278, 7489, 409, 8628]"
5210,5210,I first time used it when my return window was closed.Only 10 clamps done out of which one third never stopped leaking. Both teeth are damaged. Gets stuck with almost every use. I can't return it. Now ordered a different one. A bad product.,1,0,0,0,0,1,0,0,0,0,0,0,"[3706, 2888, 7918, 8334, 3996, 8655, 4851, 6357, 8714, 8541, 1293, 2265, 5204, 5083, 8663, 5122, 7853, 4942, 7397, 814, 7733, 376, 3208, 7473, 8739, 229, 2596, 3706, 6357, 5015, 5174, 3, 2126, 3, 537]"
5211,5211,"Spend over an hour with support and got nowhere, finally hung up and returning it. It will not connect to the internet. It keep turning off wifi. Never seen this before so i took it as defective.",0,0,0,0,0,1,0,0,0,0,0,0,"[7176, 5227, 271, 3657, 8739, 7582, 278, 3274, 2855, 3689, 8290, 278, 6360, 3996, 8703, 4994, 1542, 7944, 7801, 3996, 4087, 8133, 5085, 4942, 6679, 7856, 643, 7062, 3706, 7977, 3996, 409]"
5212,5212,Piece of junk. Leaked in 3 placesDislikesConstructionDesignHandleQualitySee more,0,0,1,0,0,0,0,0,0,1,0,0,"[5491, 5083, 4234, 3773, 5534, 4788]"
5213,5213,"The cushions are awful, only had them a short time and they look like they have been sat on for years.  I would never buy these again, very poor quality, so upsetting!",0,0,0,0,0,0,0,0,0,1,0,0,"[7801, 1822, 376, 5130, 3409, 7809, 3, 6843, 7918, 278, 7831, 4392, 4303, 7831, 3488, 639, 6542, 5118, 3024, 3706, 8813, 4942, 1005, 7828, 8432, 5643, 7062]"
5214,5214,"The nails are usually a good product but 1/4 of the box was unusable as it had been dropped or crushed. What a waste. Will not make this purchase of a ""used very good"" item again. Many coils cannot be used in a nail gun.",0,1,0,0,0,0,0,0,0,0,0,0,"[7801, 4867, 376, 8354, 3, 3265, 5790, 994, 5083, 7801, 844, 8541, 8281, 409, 3996, 3409, 639, 2346, 5167, 8646, 3, 8703, 4994, 4494, 7856, 5892, 5083, 3, 8432, 3999, 4532, 1389, 1074, 605, 8334, 3773, 3, 4859]"
5215,5215,Buy a more expensive product this one was cheap and broke after only two uses the ratchet was broken and also the handle snapped,1,0,0,0,0,0,0,0,0,0,0,0,"[1005, 3, 4788, 2674, 5790, 7856, 5122, 8541, 1214, 278, 907, 159, 5130, 8151, 8346, 7801, 5998, 8541, 908, 278, 236, 7801, 3440, 7045]"
5216,5216,"Nice color, comfortable fabric, appears well-made. Unfortunately, I will have to replace the seat cushion foam after only a few months of minimal use due to them losing shape and flattening.",0,0,1,0,0,0,0,1,0,1,0,1,"[4954, 1429, 339, 3706, 8703, 3488, 7944, 6241, 7801, 6646, 1820, 2998, 159, 5130, 3, 2819, 4782, 5083, 4685, 8330, 2364, 7944, 7809, 4411, 6776, 278]"
5217,5217,Easy. No measuring. Good price. About as exciting as a window screen could possibly be.,0,0,0,0,0,0,0,0,1,0,0,1,"[4972, 3265, 8, 409, 2639, 409, 3, 8714, 6606, 1677, 5670]"
5218,5218,Great tool for my job works very well.,0,0,0,0,0,1,0,0,0,0,0,1,"[3315, 7978, 3024, 4851, 4049, 8790, 8432]"
5219,5219,"Great cordless tool, great price,  fast shipping.  The online sale couldn't be better!",0,1,0,0,0,0,0,0,1,0,0,1,"[3315, 1647, 3315, 2771, 7801, 5129, 6525, 605]"
5220,5220,I planted seed in just a small are that needed to be watered daily. It was easy to adjust the spray pattern for exactly where I needed it. Sprinkler works great.,0,0,0,0,0,1,0,0,0,0,1,1,"[3706, 5546, 6666, 3773, 4081, 3, 7017, 376, 7796, 4908, 7944, 605, 8567, 3996, 8541, 2407, 7944, 112, 7801, 7231, 5352, 3024, 2611, 8658, 3706, 4908, 7250, 8790]"
5221,5221,easy to use and gives the right amount hold,0,0,0,0,0,1,0,0,0,0,1,1,"[2407, 7944, 8330, 278, 3227, 7801, 6397, 261, 3600]"
5222,5222,Not sure what to put here. I used these in my Porter Cable 16 gauge nail gun to build a wooden flag.  They fit right in my gun and I had no problems with it performing.,0,0,0,1,0,0,0,0,0,0,0,1,"[4994, 7589, 8646, 7944, 5907, 3706, 8334, 7828, 3773, 4851, 5657, 1023, 3179, 4859, 3388, 7944, 944, 3, 8766, 7831, 2894, 6397, 3773, 4851, 3388, 278, 3706, 3409, 4972, 5779, 8739, 3996]"
5223,5223,I think I got not quite a week out of this. The wand arm went flying off. l thought maybe I got a bad one but other reviewers mentioned the exact same issue. This was great until it wasn't.See more,0,0,0,0,0,0,0,0,0,1,0,0,"[3706, 7846, 3706, 3274, 4994, 5955, 3, 8609, 5204, 5083, 7801, 8519, 386, 8637, 2996, 4160, 7862, 4579, 3706, 3274, 3, 537, 5122, 994, 5197, 6372, 4623, 7801, 2610, 6531, 7856, 8541, 3315, 8277, 3996, 4788]"
5224,5224,"Easy set up, great to keep track of what's going on at home.",0,0,0,0,0,0,1,0,0,0,0,1,"[2407, 6744, 3315, 7944, 4087, 8024, 5083, 3256, 5118, 448]"
5225,5225,"Works exceptionally well. Perfect for large or small areas. I set it up outside my garden and configured it to the exact dimensions and it is perfect. Only watering what needs to be watered. Very easy to use and figure out. Adjusts left and right width independently, back and forth independently and distance. Awesome and very sturdy base!",0,0,0,0,0,1,0,0,0,1,1,1,"[8790, 2629, 5414, 3024, 4190, 5167, 7017, 3706, 6744, 3996, 8290, 5221, 4851, 3164, 278, 1532, 3996, 7944, 7801, 2610, 2137, 278, 3996, 3981, 5130, 8569, 8646, 4914, 7944, 605, 8432, 2407, 7944, 8330, 278, 2835, 122, 4254, 278, 6397, 8689, 520, 278, 3048, 3811, 278, 506, 278, 8432, 7489]"
5226,5226,Worked perfectly right out of the box.,0,0,0,0,0,1,0,0,0,0,0,1,"[8780, 5417, 6397, 5204, 5083, 7801]"
5227,5227,Good quality. Looks very nice and get a lot of comments. Highly recommend.,0,0,1,0,0,0,0,0,0,1,0,1,"[3265, 4395, 8432, 4954, 278, 3207, 3, 4414, 5083, 3567]"
5228,5228,Pex crimp tool is strong tool for good price. It is a tool you won't use everyday but handy went you need it. I would suggest the purchase.,0,0,0,0,0,0,0,0,1,1,1,1,"[5454, 1762, 7978, 3981, 7459, 7978, 3024, 3265, 3996, 3981, 3, 7978, 8870, 8330, 2598, 994, 3446, 8637, 8870, 4906, 3706, 8813, 7538, 7801]"
5229,5229,"Every function you think you would need for cleaning and gardening and then some. Seems solid and reliable but being a high composition of plastic, I would strongly not recommend dropping or leaving connected to the end of your hose through winter.",0,0,0,0,0,0,0,0,0,1,0,1,"[2596, 3118, 8870, 7846, 8870, 8813, 4906, 3024, 1314, 278, 3169, 278, 7816, 6678, 7095, 278, 6175, 994, 657, 3, 3562, 1498, 5083, 3706, 8813, 7463, 4994, 6078, 2348, 5167, 4249, 1543, 7944, 7801, 2502, 5083, 8874, 3650, 7879]"
5230,5230,Makes an attractive and functional outlet in the floor. I like how the outlet itself is recessed so plugs sit below the floor level. Straightforward installation.,0,0,1,0,0,0,1,0,0,0,0,1,"[4495, 271, 471, 278, 3119, 5214, 3773, 7801, 3706, 4303, 3670, 7801, 5214, 4005, 3981, 6067, 7062, 5589, 6927, 665, 7801, 2964, 7417]"
5231,5231,A Great kit for replacing damaged screens or screens with bent frames.  Just make it to fit your custom sized opening.  ONLY THING MISSING IS THE SCREEN MATERIAL.  It doesn't include the screen material.  Otherwise the perfect choice.,1,0,0,0,0,0,0,0,0,1,0,0,"[3, 3315, 4119, 3024, 6247, 1858, 6611, 5167, 6611, 8739, 675, 4081, 4494, 3996, 7944, 2894, 8874, 1828, 6939, 5130, 7844, 4724, 3981, 7801, 6606, 3996, 3786, 7801, 6606, 5199, 7801, 5414]"
5232,5232,Ordered this for simple bathroom plumbing fixed and it worked well and was very easy to use. Not a single connector failed.,0,0,0,0,0,1,0,0,0,0,1,1,"[5174, 7856, 3024, 6907, 593, 5594, 2902, 278, 3996, 8780, 8628, 278, 8541, 8432, 2407, 7944, 4994, 3, 6918, 1548]"
5233,5233,"Easy to use, great clamping force can put together for more situations",0,0,0,0,0,0,0,0,0,0,1,1,"[2407, 7944, 3315, 1292, 3027, 1059, 5907, 7950, 3024, 4788, 6935]"
